Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1037.0,20.0,3.0,89.0,12898.0,1.0,0.0,1.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,9.0,5.0,2007.0,2008.0,3.0,1.0,12.0,13.0,3.0,70.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,1022.0,5.0,0.0,598.0,1620.0,1.0,0.0,1.0,4.0,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,6.0,1.0,0.0,1.0,2008.0,0.0,3.0,912.0,4.0,4.0,2.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0,315500.0
1038.0,60.0,3.0,3.0,9240.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,8.0,5.0,2001.0,2002.0,1.0,1.0,12.0,13.0,1.0,396.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1055.0,1055.0,1.0,0.0,1.0,4.0,1055.0,1208.0,0.0,2263.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,4.0,3.0,2001.0,0.0,2.0,905.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,189.0,0.0,0.0,9.0,2008.0,8.0,4.0,287000.0
1039.0,160.0,4.0,21.0,1533.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,3.0,5.0,4.0,6.0,1970.0,2008.0,1.0,1.0,5.0,5.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,546.0,546.0,1.0,4.0,1.0,4.0,798.0,546.0,0.0,1344.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,4.0,6.0,0.0,3.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,97000.0
1040.0,180.0,4.0,21.0,1477.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,4.0,6.0,4.0,4.0,1970.0,1970.0,1.0,1.0,5.0,5.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,2.0,509.0,5.0,0.0,121.0,630.0,1.0,4.0,1.0,4.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,6.0,0.0,5.0,1.0,1970.0,2.0,1.0,286.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,80000.0
1041.0,20.0,3.0,88.0,13125.0,1.0,3.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,5.0,4.0,1957.0,2000.0,1.0,1.0,13.0,14.0,0.0,67.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,168.0,1.0,682.0,284.0,1134.0,1.0,0.0,1.0,4.0,1803.0,0.0,0.0,1803.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,8.0,0.0,1.0,4.0,1.0,1957.0,1.0,2.0,484.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,8.0,4.0,155000.0
1042.0,60.0,3.0,2.0,9130.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,1.0,2.0,0.0,5.0,6.0,8.0,1966.0,2000.0,3.0,1.0,6.0,6.0,1.0,252.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,400.0,4.0,64.0,336.0,800.0,1.0,2.0,1.0,4.0,800.0,832.0,0.0,1632.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,7.0,6.0,0.0,5.0,1.0,1966.0,2.0,2.0,484.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0,173000.0
1043.0,120.0,3.0,34.0,5381.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,3.0,2.0,6.0,5.0,2005.0,2005.0,1.0,1.0,12.0,13.0,3.0,135.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,900.0,5.0,0.0,406.0,1306.0,1.0,0.0,1.0,4.0,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,2005.0,1.0,2.0,624.0,4.0,4.0,2.0,170.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0,196000.0
1044.0,60.0,3.0,86.0,11839.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,5.0,7.0,5.0,1990.0,1990.0,3.0,1.0,6.0,6.0,1.0,99.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1085.0,5.0,0.0,390.0,1475.0,1.0,0.0,1.0,4.0,1532.0,797.0,0.0,2329.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,10.0,6.0,1.0,0.0,1.0,1990.0,2.0,2.0,514.0,4.0,4.0,2.0,192.0,121.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0,262280.0
1045.0,20.0,3.0,80.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,4.0,2.0,0.0,2.0,8.0,5.0,1981.0,1981.0,3.0,7.0,3.0,3.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,1104.0,5.0,0.0,1420.0,2524.0,1.0,4.0,1.0,4.0,2524.0,0.0,0.0,2524.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,6.0,1.0,2.0,1.0,1981.0,0.0,2.0,542.0,4.0,4.0,2.0,474.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,278000.0
1046.0,20.0,3.0,1975.0,13680.0,1.0,0.0,3.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,1955.0,1955.0,3.0,1.0,3.0,14.0,2.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1733.0,0.0,0.0,1733.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,3.0,1.0,2.0,1.0,1955.0,2.0,2.0,452.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,139600.0
1047.0,60.0,3.0,85.0,16056.0,1.0,0.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,5.0,9.0,5.0,2005.0,2006.0,3.0,1.0,5.0,5.0,3.0,208.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,240.0,5.0,0.0,1752.0,1992.0,1.0,0.0,1.0,4.0,1992.0,876.0,0.0,2868.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,11.0,6.0,1.0,2.0,3.0,2005.0,0.0,3.0,716.0,4.0,4.0,2.0,214.0,108.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,6.0,5.0,556581.0
1048.0,20.0,3.0,57.0,9245.0,1.0,1.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,1994.0,1995.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,686.0,5.0,0.0,304.0,990.0,1.0,0.0,1.0,4.0,990.0,0.0,0.0,990.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1996.0,2.0,2.0,672.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,8.0,4.0,145000.0
1049.0,20.0,3.0,100.0,21750.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,5.0,4.0,1960.0,2006.0,3.0,1.0,6.0,6.0,1.0,75.0,3.0,1.0,3.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1771.0,0.0,0.0,1771.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,9.0,2.0,1.0,4.0,1.0,1960.0,2.0,2.0,336.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0,115000.0
1050.0,20.0,3.0,60.0,11100.0,1.0,3.0,2.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,7.0,1946.0,2006.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,930.0,0.0,0.0,930.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,6.0,6.0,0.0,5.0,5.0,1946.0,2.0,1.0,308.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,8.0,0.0,84900.0
1051.0,20.0,3.0,73.0,8993.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,2.0,7.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,1302.0,1302.0,1.0,0.0,1.0,4.0,1302.0,0.0,0.0,1302.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,0.0,5.0,1.0,2007.0,0.0,2.0,436.0,4.0,4.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,6.0,5.0,176485.0
1052.0,20.0,3.0,103.0,11175.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,1316.0,1316.0,1.0,0.0,1.0,4.0,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,2007.0,0.0,2.0,440.0,4.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,6.0,5.0,200141.0
1053.0,60.0,3.0,100.0,9500.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,5.0,6.0,6.0,1964.0,1978.0,1.0,1.0,12.0,13.0,0.0,272.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,442.0,5.0,0.0,374.0,816.0,1.0,4.0,1.0,4.0,1127.0,850.0,0.0,1977.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,9.0,6.0,1.0,4.0,1.0,1964.0,1.0,2.0,540.0,4.0,4.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,8.0,4.0,165000.0
1054.0,20.0,3.0,68.0,8562.0,1.0,3.0,3.0,0.0,4.0,1.0,7.0,2.0,2.0,0.0,2.0,5.0,6.0,1957.0,2002.0,3.0,1.0,6.0,6.0,3.0,145.0,3.0,4.0,1.0,3.0,3.0,0.0,4.0,383.0,5.0,0.0,833.0,1216.0,1.0,0.0,1.0,0.0,1526.0,0.0,0.0,1526.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,7.0,3.0,1.0,2.0,2.0,1957.0,2.0,1.0,364.0,4.0,4.0,2.0,116.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8.0,4.0,144500.0
1055.0,60.0,3.0,90.0,11367.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,8.0,5.0,2002.0,2002.0,1.0,1.0,12.0,13.0,1.0,210.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,932.0,5.0,0.0,133.0,1065.0,1.0,0.0,1.0,4.0,1091.0,898.0,0.0,1989.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,2002.0,0.0,2.0,586.0,4.0,4.0,2.0,199.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,8.0,4.0,255000.0
1056.0,20.0,3.0,104.0,11361.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,5.0,1976.0,1976.0,1.0,1.0,9.0,10.0,1.0,160.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,644.0,5.0,0.0,549.0,1193.0,1.0,4.0,1.0,4.0,1523.0,0.0,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,1.0,1976.0,0.0,2.0,478.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,5.0,2008.0,0.0,0.0,180000.0
1057.0,120.0,3.0,43.0,7052.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7.0,5.0,2005.0,2005.0,1.0,1.0,12.0,13.0,3.0,240.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,659.0,5.0,0.0,705.0,1364.0,1.0,0.0,1.0,4.0,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,2005.0,1.0,2.0,484.0,4.0,4.0,2.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,185850.0
1058.0,60.0,3.0,1.0,29959.0,1.0,1.0,3.0,0.0,2.0,0.0,15.0,2.0,2.0,0.0,5.0,7.0,6.0,1994.0,1994.0,1.0,1.0,6.0,6.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,595.0,5.0,0.0,378.0,973.0,1.0,0.0,1.0,4.0,979.0,871.0,0.0,1850.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,3.0,1994.0,0.0,2.0,467.0,4.0,4.0,2.0,168.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,8.0,4.0,248000.0
1059.0,60.0,3.0,96.0,11308.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9.0,5.0,2008.0,2008.0,1.0,1.0,12.0,13.0,3.0,154.0,0.0,4.0,2.0,0.0,3.0,0.0,2.0,936.0,5.0,0.0,168.0,1104.0,1.0,0.0,1.0,4.0,1130.0,1054.0,0.0,2184.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,10.0,6.0,1.0,2.0,1.0,2008.0,0.0,3.0,836.0,4.0,4.0,2.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,335000.0
1060.0,50.0,3.0,0.0,11275.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,6.0,7.0,1932.0,1950.0,1.0,1.0,8.0,8.0,1.0,480.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,297.0,3.0,557.0,0.0,854.0,1.0,4.0,1.0,4.0,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,2.0,5.0,1977.0,2.0,2.0,432.0,4.0,1.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,2007.0,8.0,4.0,220000.0
1061.0,120.0,3.0,41.0,4920.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,4.0,2.0,8.0,5.0,2001.0,2001.0,1.0,1.0,5.0,5.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,616.0,5.0,0.0,722.0,1338.0,1.0,0.0,1.0,4.0,1338.0,0.0,0.0,1338.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,0.0,5.0,1.0,2001.0,0.0,2.0,582.0,4.0,4.0,2.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,4.0,2010.0,8.0,4.0,213500.0
1062.0,30.0,0.0,120.0,18000.0,0.0,3.0,2.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,3.0,4.0,1935.0,1950.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,894.0,894.0,1.0,4.0,1.0,4.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1994.0,1.0,3.0,1248.0,4.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,560.0,8.0,2008.0,3.0,4.0,81000.0
1063.0,190.0,4.0,85.0,13600.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,5.0,5.0,5.0,1900.0,1950.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,662.0,662.0,1.0,4.0,0.0,4.0,1422.0,915.0,0.0,2337.0,0.0,0.0,2.0,0.0,5.0,2.0,3.0,10.0,3.0,0.0,5.0,5.0,1945.0,2.0,2.0,560.0,4.0,4.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,8.0,4.0,90000.0
1064.0,30.0,4.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,2.0,6.0,6.0,1925.0,1980.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,1.0,397.0,5.0,0.0,706.0,1103.0,1.0,2.0,1.0,4.0,1103.0,0.0,0.0,1103.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,2.0,5.0,1976.0,2.0,2.0,440.0,4.0,4.0,2.0,166.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,110500.0
1065.0,20.0,3.0,0.0,11000.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,6.0,1966.0,1966.0,1.0,1.0,9.0,10.0,1.0,200.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,740.0,4.0,230.0,184.0,1154.0,1.0,0.0,1.0,4.0,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,3.0,1.0,1966.0,1.0,2.0,480.0,4.0,4.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0,154000.0
1066.0,60.0,3.0,80.0,14000.0,1.0,3.0,3.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,5.0,7.0,5.0,1996.0,1997.0,1.0,1.0,13.0,14.0,2.0,0.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,1201.0,5.0,0.0,105.0,1306.0,1.0,0.0,1.0,4.0,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,1.0,1996.0,1.0,2.0,533.0,4.0,4.0,2.0,296.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,8.0,4.0,328000.0
1067.0,60.0,3.0,59.0,7837.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,7.0,1993.0,1994.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,799.0,799.0,1.0,2.0,1.0,4.0,799.0,772.0,0.0,1571.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,1.0,1993.0,1.0,2.0,380.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,178000.0
1068.0,60.0,3.0,80.0,9760.0,1.0,3.0,3.0,0.0,4.0,1.0,12.0,2.0,2.0,0.0,5.0,6.0,6.0,1964.0,1964.0,1.0,1.0,6.0,6.0,1.0,360.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,674.0,3.0,106.0,0.0,780.0,1.0,4.0,1.0,4.0,798.0,813.0,0.0,1611.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,6.0,0.0,5.0,1.0,1964.0,1.0,2.0,442.0,4.0,4.0,2.0,328.0,128.0,0.0,0.0,189.0,0.0,0.0,6.0,2008.0,8.0,4.0,167900.0
1069.0,160.0,4.0,42.0,3964.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,4.0,5.0,6.0,4.0,1973.0,1973.0,1.0,1.0,5.0,5.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,837.0,5.0,0.0,105.0,942.0,1.0,2.0,1.0,4.0,1291.0,1230.0,0.0,2521.0,1.0,0.0,2.0,1.0,5.0,1.0,3.0,10.0,0.0,1.0,2.0,1.0,1973.0,0.0,2.0,576.0,4.0,4.0,2.0,728.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,151400.0
1070.0,45.0,3.0,60.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,1.0,5.0,7.0,1949.0,2003.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,220.0,5.0,0.0,625.0,845.0,1.0,4.0,1.0,4.0,893.0,0.0,0.0,893.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,6.0,0.0,5.0,5.0,1985.0,2.0,2.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,8.0,4.0,135000.0
1071.0,20.0,3.0,72.0,10152.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1956.0,1956.0,3.0,1.0,8.0,8.0,1.0,120.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,586.0,5.0,0.0,462.0,1048.0,1.0,4.0,1.0,4.0,1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,1956.0,2.0,1.0,286.0,4.0,4.0,2.0,0.0,20.0,0.0,0.0,192.0,0.0,0.0,6.0,2007.0,8.0,4.0,135000.0
1072.0,60.0,3.0,78.0,11700.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,6.0,2.0,0.0,5.0,6.0,6.0,1968.0,1968.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,298.0,5.0,0.0,429.0,727.0,1.0,0.0,1.0,4.0,829.0,727.0,0.0,1556.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,8.0,6.0,0.0,5.0,1.0,1968.0,2.0,2.0,441.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,154000.0
1073.0,50.0,3.0,50.0,7585.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,3.0,1948.0,1950.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,5.0,0.0,5.0,0.0,810.0,810.0,1.0,1.0,1.0,0.0,1002.0,454.0,0.0,1456.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,7.0,6.0,1.0,4.0,5.0,1954.0,2.0,1.0,280.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,8.0,4.0,91500.0
1074.0,60.0,3.0,75.0,7950.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,6.0,6.0,1977.0,1977.0,3.0,1.0,6.0,10.0,1.0,140.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,535.0,5.0,0.0,155.0,690.0,1.0,4.0,1.0,4.0,698.0,728.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,1977.0,0.0,2.0,440.0,4.0,4.0,2.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,159500.0
1075.0,20.0,3.0,74.0,8556.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,2006.0,2006.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,1240.0,1240.0,1.0,0.0,1.0,4.0,1240.0,0.0,0.0,1240.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,0.0,5.0,1.0,2006.0,1.0,3.0,826.0,4.0,4.0,2.0,140.0,93.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,8.0,4.0,194000.0
1076.0,70.0,3.0,75.0,13125.0,1.0,3.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,7.0,6.0,1940.0,1984.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,410.0,5.0,0.0,390.0,800.0,1.0,4.0,1.0,4.0,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,2.0,2.0,1.0,1940.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,1.0,4.0,219500.0
1077.0,50.0,3.0,60.0,10800.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,8.0,1936.0,1989.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,1.0,3.0,3.0,0.0,626.0,5.0,0.0,170.0,796.0,1.0,2.0,1.0,4.0,1096.0,370.0,0.0,1466.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,7.0,2.0,1.0,4.0,1.0,1950.0,2.0,2.0,566.0,4.0,4.0,2.0,436.0,21.0,0.0,0.0,0.0,0.0,500.0,4.0,2006.0,8.0,4.0,170000.0
1078.0,20.0,3.0,0.0,15870.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1969.0,1969.0,1.0,1.0,12.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,75.0,4.0,791.0,230.0,1096.0,1.0,0.0,1.0,4.0,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,1969.0,0.0,1.0,299.0,4.0,4.0,2.0,240.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,8.0,0.0,138800.0
